sale_price,sale_date,city,state,lat,lng
108000,2014-06-17,NASHVILLE,TN,36.204459,-86.784146
120000,2014-06-18,NASHVILLE,TN,36.196029,-86.778268
366000,2014-06-10,GOODLETTSVILLE,TN,36.375392,-86.74107
157500,2014-06-30,GOODLETTSVILLE,TN,36.369097,-86.732616
247400,2014-06-30,GOODLETTSVILLE,TN,36.369582,-86.732874
129500,2014-06-24,GOODLETTSVILLE,TN,36.33856,-86.72352
208500,2014-06-19,NASHVILLE,TN,36.288361,-86.79032
136500,2014-06-20,GOODLETTSVILLE,TN,36.290745,-86.739537
30000,2014-06-18,MADISON,TN,36.26339,-86.739489
1200000,2014-06-30,NASHVILLE,TN,36.247477,-86.778066
159900,2014-06-26,NASHVILLE,TN,36.257007,-86.763115
125000,2014-06-17,NASHVILLE,TN,36.238241,-86.766004
180000,2014-06-06,MADISON,TN,36.248881,-86.749074
180000,2014-06-06,MADISON,TN,36.248881,-86.749074
83000,2014-06-26,NASHVILLE,TN,36.235004,-86.776523
85000,2014-06-12,MADISON,TN,36.285023,-86.701783
116000,2014-06-13,MADISON,TN,36.284096,-86.701206
170000,2014-06-23,MADISON,TN,36.277536,-86.731937
191000,2014-06-17,MADISON,TN,36.274866,-86.731468
157000,2014-06-30,MADISON,TN,36.27615,-86.698446
80000,2014-06-26,MADISON,TN,36.267802,-86.708711
65000,2014-06-11,MADISON,TN,36.265429,-86.703824
110000,2014-06-16,MADISON,TN,36.264217,-86.680954
48000,2014-06-14,MADISON,TN,36.261575,-86.706529
164750,2014-06-03,MADISON,TN,36.252926,-86.724802
120000,2014-06-02,MADISON,TN,36.255135,-86.748966
125000,2014-06-30,MADISON,TN,36.243279,-86.714603
50000,2014-06-20,MADISON,TN,36.257061,-86.71233
113000,2014-06-05,MADISON,TN,36.255886,-86.711888
105000,2014-06-24,MADISON,TN,36.252118,-86.709921
96500,2014-06-25,MADISON,TN,36.250403,-86.69203
140000,2014-06-11,MADISON,TN,36.243764,-86.676156
172500,2014-06-06,MADISON,TN,36.239989,-86.680056
147000,2014-06-26,MADISON,TN,36.239216,-86.669364
110000,2014-06-13,MADISON,TN,36.241579,-86.668584
80000,2014-06-23,NASHVILLE,TN,36.216214,-86.759447
155000,2014-06-13,NASHVILLE,TN,36.235151,-86.738995
125000,2014-06-18,NASHVILLE,TN,36.231476,-86.740822
173000,2014-06-26,NASHVILLE,TN,36.233556,-86.728141
57000,2014-06-04,NASHVILLE,TN,36.230567,-86.729696
310000,2014-06-20,NASHVILLE,TN,36.23349,-86.722828
193000,2014-06-30,NASHVILLE,TN,36.231923,-86.716677
215000,2014-06-17,NASHVILLE,TN,36.230703,-86.719475
45000,2014-06-27,NASHVILLE,TN,36.226418,-86.738165
160000,2014-06-16,NASHVILLE,TN,36.229799,-86.7413
145000,2014-06-20,NASHVILLE,TN,36.228438,-86.727607
141525,2014-06-23,NASHVILLE,TN,36.224988,-86.724471
192500,2014-06-09,NASHVILLE,TN,36.21739,-86.734832
50051,2014-06-04,NASHVILLE,TN,36.22232,-86.735286
210000,2014-06-02,NASHVILLE,TN,36.216657,-86.725727
225050,2014-06-24,NASHVILLE,TN,36.219192,-86.72227
167000,2014-06-03,NASHVILLE,TN,36.21862,-86.714071
220000,2014-06-10,NASHVILLE,TN,36.215525,-86.721971
270000,2014-06-30,NASHVILLE,TN,36.217276,-86.709073
300000,2014-06-27,NASHVILLE,TN,36.21287,-86.705938
130000,2014-06-26,MADISON,TN,36.231165,-86.663982
406000,2014-06-02,MADISON,TN,36.222412,-86.65501
50000,2014-06-09,NASHVILLE,TN,36.208321,-86.764732
60000,2014-06-13,NASHVILLE,TN,36.207992,-86.762615
276900,2014-06-26,NASHVILLE,TN,36.198486,-86.766929
70000,2014-06-02,NASHVILLE,TN,36.200158,-86.75782
91000,2014-06-25,NASHVILLE,TN,36.196119,-86.767261
58000,2014-06-30,NASHVILLE,TN,36.199275,-86.766686
295000,2014-06-12,NASHVILLE,TN,36.195692,-86.767325
65000,2014-06-20,NASHVILLE,TN,36.194337,-86.766085
260000,2014-06-19,NASHVILLE,TN,36.194715,-86.764403
95000,2014-06-25,NASHVILLE,TN,36.192685,-86.770302
205000,2014-06-27,NASHVILLE,TN,36.192165,-86.766283
77250,2014-06-06,NASHVILLE,TN,36.192197,-86.764933
175000,2014-06-30,NASHVILLE,TN,36.192772,-86.763511
58000,2014-06-30,NASHVILLE,TN,36.199275,-86.766686
230000,2014-06-23,NASHVILLE,TN,36.194862,-86.755709
179900,2014-06-23,NASHVILLE,TN,36.208836,-86.739364
150000,2014-06-09,NASHVILLE,TN,36.213651,-86.724698
212000,2014-06-10,NASHVILLE,TN,36.213736,-86.720618
234900,2014-06-27,NASHVILLE,TN,36.213938,-86.717023
155000,2014-06-24,NASHVILLE,TN,36.206438,-86.739529
248000,2014-06-26,NASHVILLE,TN,36.208194,-86.731942
248000,2014-06-26,NASHVILLE,TN,36.208194,-86.731942
253000,2014-06-13,NASHVILLE,TN,36.206194,-86.723888
145000,2014-06-30,NASHVILLE,TN,36.203806,-86.713547
314900,2014-06-03,NASHVILLE,TN,36.198927,-86.744391
191000,2014-06-09,NASHVILLE,TN,36.198981,-86.732658
65000,2014-06-10,NASHVILLE,TN,36.196785,-86.729364
145000,2014-06-06,NASHVILLE,TN,36.251262,-86.641692
157500,2014-06-04,NASHVILLE,TN,36.20149,-86.717438
205000,2014-06-06,NASHVILLE,TN,36.203331,-86.716334
240000,2014-06-13,NASHVILLE,TN,36.195312,-86.751352
163970,2014-06-30,NASHVILLE,TN,36.195975,-86.730891
42000,2014-06-10,NASHVILLE,TN,36.198157,-86.729246
175000,2014-06-23,NASHVILLE,TN,36.197202,-86.713688
247400,2014-06-02,NASHVILLE,TN,36.19319,-86.720294
214000,2014-06-23,NASHVILLE,TN,36.208098,-86.711958
203000,2014-06-10,NASHVILLE,TN,36.203754,-86.702893
117000,2014-06-06,NASHVILLE,TN,36.200411,-86.705033
80000,2014-06-20,NASHVILLE,TN,36.188636,-86.769143
84900,2014-06-06,NASHVILLE,TN,36.18846,-86.766552
236970,2014-06-25,NASHVILLE,TN,36.190302,-86.76629
95000,2014-06-12,NASHVILLE,TN,36.187489,-86.755189
105000,2014-06-02,NASHVILLE,TN,36.18732,-86.753307
359900,2014-06-13,NASHVILLE,TN,36.187314,-86.753228
299900,2014-06-25,NASHVILLE,TN,36.184709,-86.771319
203900,2014-06-30,NASHVILLE,TN,36.183687,-86.768054
112900,2014-06-17,NASHVILLE,TN,36.181765,-86.765184
55500,2014-06-03,NASHVILLE,TN,36.181372,-86.764258
230000,2014-06-19,NASHVILLE,TN,36.181939,-86.758593
112000,2014-06-27,NASHVILLE,TN,36.18055,-86.75616
140000,2014-06-03,NASHVILLE,TN,36.182876,-86.752738
180000,2014-06-19,NASHVILLE,TN,36.184883,-86.755033
239615,2014-06-30,NASHVILLE,TN,36.177532,-86.756944
168000,2014-06-09,NASHVILLE,TN,36.172226,-86.757038
265000,2014-06-18,NASHVILLE,TN,36.172965,-86.755099
300000,2014-06-23,NASHVILLE,TN,36.172274,-86.753341
145000,2014-06-30,NASHVILLE,TN,36.191966,-86.749882
189900,2014-06-30,NASHVILLE,TN,36.189514,-86.748014
198500,2014-06-30,NASHVILLE,TN,36.189103,-86.74513
410000,2014-06-27,NASHVILLE,TN,36.19007,-86.741917
285500,2014-06-23,NASHVILLE,TN,36.189777,-86.739439
470000,2014-06-02,NASHVILLE,TN,36.1886,-86.738174
185000,2014-06-30,NASHVILLE,TN,36.191105,-86.729663
389900,2014-06-23,NASHVILLE,TN,36.191223,-86.730776
432500,2014-06-27,NASHVILLE,TN,36.18889,-86.731169
160000,2014-06-04,NASHVILLE,TN,36.189874,-86.722984
234949,2014-06-27,NASHVILLE,TN,36.189319,-86.717833
353000,2014-06-17,NASHVILLE,TN,36.186051,-86.75087
200000,2014-06-16,NASHVILLE,TN,36.186288,-86.746306
220000,2014-06-06,NASHVILLE,TN,36.181411,-86.747168
315000,2014-06-10,NASHVILLE,TN,36.185943,-86.743035
316000,2014-06-20,NASHVILLE,TN,36.181197,-86.744631
116400,2014-06-10,NASHVILLE,TN,36.185948,-86.743075
376500,2014-06-04,NASHVILLE,TN,36.186087,-86.732302
455248,2014-06-06,NASHVILLE,TN,36.186304,-86.73625
234000,2014-06-19,NASHVILLE,TN,36.184962,-86.730473
175000,2014-06-30,NASHVILLE,TN,36.183495,-86.725204
105000,2014-06-04,NASHVILLE,TN,36.183338,-86.724966
179000,2014-06-06,NASHVILLE,TN,36.18383,-86.720385
197500,2014-06-17,NASHVILLE,TN,36.183478,-86.720643
524900,2014-06-16,NASHVILLE,TN,36.177183,-86.747305
373000,2014-06-27,NASHVILLE,TN,36.179202,-86.744877
215000,2014-06-09,NASHVILLE,TN,36.178697,-86.740794
529000,2014-06-30,NASHVILLE,TN,36.193719,-86.734628
439900,2014-06-13,NASHVILLE,TN,36.179684,-86.737024
334400,2014-06-17,NASHVILLE,TN,36.177561,-86.721118
330000,2014-06-16,NASHVILLE,TN,36.175109,-86.750335
300000,2014-06-04,NASHVILLE,TN,36.174078,-86.748875
419000,2014-06-16,NASHVILLE,TN,36.173911,-86.748865
175000,2014-06-30,NASHVILLE,TN,36.173299,-86.750127
68000,2014-06-24,NASHVILLE,TN,36.170152,-86.746812
346000,2014-06-20,NASHVILLE,TN,36.174334,-86.742064
268000,2014-06-13,NASHVILLE,TN,36.172961,-86.736803
275000,2014-06-06,NASHVILLE,TN,36.172025,-86.740083
389900,2014-06-30,NASHVILLE,TN,36.170325,-86.742238
234900,2014-06-30,NASHVILLE,TN,36.173571,-86.724061
119700,2014-06-16,NASHVILLE,TN,36.172661,-86.726789
119700,2014-06-16,NASHVILLE,TN,36.173327,-86.726927
119700,2014-06-16,NASHVILLE,TN,36.174976,-86.726496
39900,2014-06-13,NASHVILLE,TN,36.175175,-86.726465
415000,2014-06-27,NASHVILLE,TN,36.169897,-86.754003
125000,2014-06-27,NASHVILLE,TN,36.169217,-86.750911
315000,2014-06-30,NASHVILLE,TN,36.16906,-86.750931
219900,2014-06-30,NASHVILLE,TN,36.169871,-86.745921
125000,2014-06-13,NASHVILLE,TN,36.169686,-86.744662
115000,2014-06-06,NASHVILLE,TN,36.169512,-86.742674
150000,2014-06-27,NASHVILLE,TN,36.168359,-86.742778
260900,2014-06-06,NASHVILLE,TN,36.167137,-86.740373
445000,2014-06-20,NASHVILLE,TN,36.167018,-86.739209
137000,2014-06-11,OLD HICKORY,TN,36.264359,-86.665664
98500,2014-06-04,OLD HICKORY,TN,36.266179,-86.647937
142900,2014-06-27,OLD HICKORY,TN,36.266974,-86.646087
115000,2014-06-16,OLD HICKORY,TN,36.263878,-86.646111
100000,2014-06-16,OLD HICKORY,TN,36.261684,-86.650368
183000,2014-06-27,OLD HICKORY,TN,36.261708,-86.645603
102500,2014-06-27,OLD HICKORY,TN,36.258371,-86.652754
112000,2014-06-09,OLD HICKORY,TN,36.257323,-86.649243
153000,2014-06-30,OLD HICKORY,TN,36.257281,-86.644607
114900,2014-06-19,OLD HICKORY,TN,36.254086,-86.644349
99900,2014-06-23,OLD HICKORY,TN,36.243666,-86.640169
125900,2014-06-30,OLD HICKORY,TN,36.240332,-86.636631
359900,2014-06-19,OLD HICKORY,TN,36.235942,-86.612772
330000,2014-06-02,OLD HICKORY,TN,36.235495,-86.624664
72900,2014-06-27,NASHVILLE,TN,36.206386,-86.686686
158000,2014-06-20,NASHVILLE,TN,36.20118,-86.680769
121000,2014-06-24,NASHVILLE,TN,36.198492,-86.680194
110000,2014-06-17,HERMITAGE,TN,36.205489,-86.637997
119000,2014-06-20,HERMITAGE,TN,36.19829,-86.634379
132000,2014-06-26,HERMITAGE,TN,36.211725,-86.59484
150000,2014-06-16,HERMITAGE,TN,36.209325,-86.597528
121500,2014-06-06,HERMITAGE,TN,36.20437,-86.606329
60000,2014-06-26,HERMITAGE,TN,36.205796,-86.604792
136500,2014-06-04,HERMITAGE,TN,36.197135,-86.615677
164300,2014-06-10,HERMITAGE,TN,36.200356,-86.6015
61250,2014-06-30,HERMITAGE,TN,36.201842,-86.607226
79300,2014-06-27,HERMITAGE,TN,36.198066,-86.600103
122000,2014-06-25,HERMITAGE,TN,36.207471,-86.584536
216000,2014-06-09,NASHVILLE,TN,36.182896,-86.691986
93500,2014-06-20,NASHVILLE,TN,36.179475,-86.692509
206512,2014-06-06,NASHVILLE,TN,36.179085,-86.676367
169000,2014-06-25,NASHVILLE,TN,36.174181,-86.69816
180000,2014-06-03,NASHVILLE,TN,36.176925,-86.651411
275000,2014-06-27,NASHVILLE,TN,36.176666,-86.645951
136000,2014-06-26,HERMITAGE,TN,36.187419,-86.604886
153000,2014-06-30,HERMITAGE,TN,36.186064,-86.604062
160000,2014-06-20,HERMITAGE,TN,36.186457,-86.60203
183000,2014-06-27,HERMITAGE,TN,36.184124,-86.597787
188000,2014-06-24,HERMITAGE,TN,36.186788,-86.597079
91815,2014-06-27,HERMITAGE,TN,36.176268,-86.617331
96000,2014-06-29,HERMITAGE,TN,36.176549,-86.619236
44000,2014-06-03,HERMITAGE,TN,36.178235,-86.600038
69500,2014-06-27,HERMITAGE,TN,36.174517,-86.591401
219000,2014-06-20,HERMITAGE,TN,36.180005,-86.586374
15000,2014-06-03,NASHVILLE,TN,36.154402,-86.712989
109900,2014-06-05,NASHVILLE,TN,36.165668,-86.678852
123000,2014-06-24,NASHVILLE,TN,36.165098,-86.676283
115000,2014-06-10,NASHVILLE,TN,36.163747,-86.679972
111000,2014-06-27,NASHVILLE,TN,36.161237,-86.673736
127000,2014-06-06,NASHVILLE,TN,36.161949,-86.673331
130000,2014-06-30,NASHVILLE,TN,36.156194,-86.685291
146900,2014-06-27,NASHVILLE,TN,36.154573,-86.675275
75000,2014-06-20,NASHVILLE,TN,36.151965,-86.696584
173500,2014-06-09,NASHVILLE,TN,36.16261,-86.670531
115000,2014-06-12,NASHVILLE,TN,36.159588,-86.670432
135000,2014-06-20,NASHVILLE,TN,36.156234,-86.662903
125000,2014-06-10,NASHVILLE,TN,36.152311,-86.659929
134000,2014-06-30,NASHVILLE,TN,36.151061,-86.657874
94000,2014-06-27,NASHVILLE,TN,36.152106,-86.64878
140000,2014-06-17,NASHVILLE,TN,36.152851,-86.647246
137000,2014-06-16,NASHVILLE,TN,36.152498,-86.647576
159000,2014-06-16,HERMITAGE,TN,36.168493,-86.589976
270000,2014-06-16,HERMITAGE,TN,36.15772,-86.572103
187000,2014-06-27,HERMITAGE,TN,36.167544,-86.576499
155000,2014-06-30,HERMITAGE,TN,36.162944,-86.585053
199000,2014-06-30,NASHVILLE,TN,36.126579,-86.723364
185000,2014-06-24,NASHVILLE,TN,36.129661,-86.722565
65000,2014-06-30,NASHVILLE,TN,36.144042,-86.64367
126900,2014-06-27,NASHVILLE,TN,36.139368,-86.635666
120000,2014-06-30,NASHVILLE,TN,36.137317,-86.634107
85500,2014-06-12,NASHVILLE,TN,36.130062,-86.636265
105100,2014-06-18,NASHVILLE,TN,36.130071,-86.636061
340000,2014-06-13,MOUNT JULIET,TN,36.142827,-86.569334
117000,2014-06-05,NASHVILLE,TN,36.116117,-86.723834
150000,2014-06-16,NASHVILLE,TN,36.117131,-86.706873
119000,2014-06-30,NASHVILLE,TN,36.117106,-86.706795
192000,2014-06-30,NASHVILLE,TN,36.114787,-86.709738
143000,2014-06-16,NASHVILLE,TN,36.112475,-86.706969
163000,2014-06-03,NASHVILLE,TN,36.113672,-86.704609
150000,2014-06-25,NASHVILLE,TN,36.112523,-86.700537
190000,2014-06-03,NASHVILLE,TN,36.111522,-86.695021
125000,2014-06-27,NASHVILLE,TN,36.099323,-86.666059
115000,2014-06-23,NASHVILLE,TN,36.084888,-86.631633
103000,2014-06-10,NASHVILLE,TN,36.098916,-86.603217
142500,2014-06-04,NASHVILLE,TN,36.080391,-86.629216
1000,2014-06-27,NASHVILLE,TN,36.091731,-86.606312
124900,2014-06-06,ANTIOCH,TN,36.072491,-86.671407
107000,2014-06-13,ANTIOCH,TN,36.06878,-86.679357
25000,2014-06-30,ANTIOCH,TN,36.065153,-86.679566
134900,2014-06-01,NASHVILLE,TN,36.081853,-86.636168
107000,2014-06-27,ANTIOCH,TN,36.074152,-86.667875
139000,2014-06-19,ANTIOCH,TN,36.077249,-86.655577
135000,2014-06-12,ANTIOCH,TN,36.076758,-86.652746
122500,2014-06-13,ANTIOCH,TN,36.069024,-86.66657
128000,2014-06-27,NASHVILLE,TN,36.079966,-86.626311
104000,2014-06-20,NASHVILLE,TN,36.082295,-86.611946
115000,2014-06-11,ANTIOCH,TN,36.079178,-86.606718
127000,2014-06-24,ANTIOCH,TN,36.078453,-86.606871
88000,2014-06-27,ANTIOCH,TN,36.082816,-86.59936
101500,2014-06-30,ANTIOCH,TN,36.075381,-86.622431
128500,2014-06-19,NASHVILLE,TN,36.076655,-86.625939
137000,2014-06-30,ANTIOCH,TN,36.076114,-86.616892
170000,2014-06-20,ANTIOCH,TN,36.077118,-86.616268
114400,2014-06-23,ANTIOCH,TN,36.072621,-86.609354
93000,2014-06-30,ANTIOCH,TN,36.076755,-86.609415
147000,2014-06-03,ANTIOCH,TN,36.073967,-86.605519
135000,2014-06-24,ANTIOCH,TN,36.07345,-86.601956
142000,2014-06-27,ANTIOCH,TN,36.069686,-86.621948
114000,2014-06-05,ANTIOCH,TN,36.068492,-86.611863
170000,2014-06-18,ANTIOCH,TN,36.070359,-86.611339
124900,2014-06-19,ANTIOCH,TN,36.071636,-86.608236
100000,2014-06-30,ANTIOCH,TN,36.070121,-86.602438
138500,2014-06-03,ANTIOCH,TN,36.057878,-86.659241
125000,2014-06-18,ANTIOCH,TN,36.057155,-86.654953
168000,2014-06-11,ANTIOCH,TN,36.055174,-86.660067
158000,2014-06-20,ANTIOCH,TN,36.044317,-86.625182
172000,2014-06-30,ANTIOCH,TN,36.04054,-86.625154
150000,2014-06-20,ANTIOCH,TN,36.035728,-86.588215
388500,2014-06-27,NASHVILLE,TN,36.1851,-86.79321
139500,2014-06-09,NASHVILLE,TN,36.17951,-86.79829
139500,2014-06-09,NASHVILLE,TN,36.179508,-86.798288
139500,2014-06-09,NASHVILLE,TN,36.178222,-86.796357
309000,2014-06-18,NASHVILLE,TN,36.170422,-86.795995
203500,2014-06-02,NASHVILLE,TN,36.172042,-86.792882
563000,2014-06-30,NASHVILLE,TN,36.176404,-86.792039
87550,2014-07-28,NASHVILLE,TN,36.148699,-86.766756
115000,2014-07-30,NASHVILLE,TN,36.148964,-86.766696
290000,2014-07-02,NASHVILLE,TN,36.13603,-86.79219
167000,2014-07-15,NASHVILLE,TN,36.128196,-86.747158
120000,2014-07-25,NASHVILLE,TN,36.063673,-86.710706
55000,2014-07-03,NASHVILLE,TN,36.124782,-86.750514
80000,2014-07-03,NASHVILLE,TN,36.124852,-86.750668
90000,2014-07-03,NASHVILLE,TN,36.124898,-86.750671
286500,2014-07-22,NASHVILLE,TN,36.121384,-86.748896
252500,2014-07-18,NASHVILLE,TN,36.117525,-86.743875
203900,2014-07-09,NASHVILLE,TN,36.117152,-86.741509
131600,2014-07-30,NASHVILLE,TN,36.117099,-86.74073
147000,2014-07-25,NASHVILLE,TN,36.118676,-86.734891
130000,2014-07-21,NASHVILLE,TN,36.118719,-86.735494
187500,2014-07-25,NASHVILLE,TN,36.116887,-86.72732
125900,2014-07-09,NASHVILLE,TN,36.115849,-86.729195
77500,2014-07-22,NASHVILLE,TN,36.10874,-86.741358
154000,2014-07-31,NASHVILLE,TN,36.105942,-86.736694
237000,2014-07-30,NASHVILLE,TN,36.108311,-86.738577
220000,2014-07-14,NASHVILLE,TN,36.103097,-86.745179
220000,2014-07-14,NASHVILLE,TN,36.102929,-86.745166
220000,2014-07-14,NASHVILLE,TN,36.153769,-86.80539
117250,2014-07-29,NASHVILLE,TN,36.101237,-86.734558
214900,2014-07-15,NASHVILLE,TN,36.101563,-86.738341
22500,2014-07-25,NASHVILLE,TN,36.101342,-86.735607
141500,2014-07-25,NASHVILLE,TN,36.097743,-86.735589
129900,2014-07-28,NASHVILLE,TN,36.097272,-86.720279
132500,2014-07-11,NASHVILLE,TN,36.092966,-86.715596
206000,2014-07-01,NASHVILLE,TN,36.08362,-86.74896
100000,2014-07-15,NASHVILLE,TN,36.084589,-86.72139
145000,2014-07-30,NASHVILLE,TN,36.084029,-86.717122
124250,2014-07-16,NASHVILLE,TN,36.089648,-86.710356
96000,2014-07-31,NASHVILLE,TN,36.090858,-86.707392
147500,2014-07-16,NASHVILLE,TN,36.084854,-86.703842
248900,2014-07-29,NASHVILLE,TN,36.078003,-86.755278
156000,2014-07-21,NASHVILLE,TN,36.077595,-86.758729
232000,2014-07-01,NASHVILLE,TN,36.073355,-86.764683
288000,2014-07-15,NASHVILLE,TN,36.075947,-86.75397
308000,2014-07-15,NASHVILLE,TN,36.067611,-86.763869
197200,2014-07-24,NASHVILLE,TN,36.070642,-86.758594
352000,2014-07-25,NASHVILLE,TN,36.062823,-86.769195
222500,2014-07-02,NASHVILLE,TN,36.065013,-86.756417
175000,2014-07-10,NASHVILLE,TN,36.062998,-86.759446
345000,2014-07-29,NASHVILLE,TN,36.06071,-86.756403
232000,2014-07-10,NASHVILLE,TN,36.076932,-86.747629
173500,2014-07-03,NASHVILLE,TN,36.084855,-86.703521
216800,2014-07-02,NASHVILLE,TN,36.075882,-86.737244
150000,2014-07-30,NASHVILLE,TN,36.075556,-86.729507
190000,2014-07-25,NASHVILLE,TN,36.078652,-86.716596
210000,2014-07-01,NASHVILLE,TN,36.070446,-86.749283
255000,2014-07-14,NASHVILLE,TN,36.068728,-86.749048
170000,2014-07-16,NASHVILLE,TN,36.069734,-86.735833
132500,2014-07-25,NASHVILLE,TN,36.066253,-86.726059
200000,2014-07-15,NASHVILLE,TN,36.064201,-86.72144
128500,2014-07-18,NASHVILLE,TN,36.061304,-86.721259
247000,2014-07-31,NASHVILLE,TN,36.062675,-86.724769
132000,2014-07-25,NASHVILLE,TN,36.078487,-86.702679
197900,2014-07-09,NASHVILLE,TN,36.076286,-86.707364
139944,2014-07-28,NASHVILLE,TN,36.063272,-86.706542
141433,2014-07-15,ANTIOCH,TN,36.060805,-86.694538
72000,2014-07-16,ANTIOCH,TN,36.063046,-86.685066
135000,2014-07-30,NASHVILLE,TN,36.064176,-86.686799
300000,2014-07-25,NASHVILLE,TN,36.058588,-86.767499
398000,2014-07-15,NASHVILLE,TN,36.057815,-86.762906
392500,2014-07-11,NASHVILLE,TN,36.059623,-86.761037
354000,2014-07-29,NASHVILLE,TN,36.057741,-86.758447
425000,2014-07-17,BRENTWOOD,TN,36.049887,-86.766002
410000,2014-07-07,BRENTWOOD,TN,36.04154,-86.760409
245000,2014-07-15,NASHVILLE,TN,36.059199,-86.727585
245000,2014-07-15,NASHVILLE,TN,36.059208,-86.728115
245000,2014-07-15,NASHVILLE,TN,36.059208,-86.728115
166400,2014-07-15,NASHVILLE,TN,36.059036,-86.711692
137000,2014-07-02,NASHVILLE,TN,36.060291,-86.712534
234000,2014-07-25,NASHVILLE,TN,36.053124,-86.731926
230000,2014-07-11,NASHVILLE,TN,36.050659,-86.737974
213000,2014-07-24,NASHVILLE,TN,36.053478,-86.729273
260000,2014-07-31,NASHVILLE,TN,36.054482,-86.729936
215000,2014-07-15,NASHVILLE,TN,36.051635,-86.726236
230000,2014-07-30,NASHVILLE,TN,36.054787,-86.71707
139000,2014-07-15,BRENTWOOD,TN,36.043323,-86.747778
134000,2014-07-18,ANTIOCH,TN,36.059155,-86.696003
140000,2014-07-10,ANTIOCH,TN,36.058935,-86.697796
163930,2014-07-21,NASHVILLE,TN,36.05034,-86.696672
98000,2014-07-25,NASHVILLE,TN,36.049991,-86.692966
114900,2014-07-21,ANTIOCH,TN,36.053824,-86.677738
116900,2014-07-28,ANTIOCH,TN,36.047948,-86.691309
331500,2014-07-17,NASHVILLE,TN,36.036954,-86.737326
145100,2014-07-22,NASHVILLE,TN,36.032356,-86.714574
250000,2014-07-11,ANTIOCH,TN,36.023078,-86.644159
244900,2014-07-09,ANTIOCH,TN,36.023342,-86.64472
1000,2014-07-09,NASHVILLE,TN,36.17107,-86.802594
1000,2014-07-09,NASHVILLE,TN,36.171167,-86.801898
124900,2014-07-24,NASHVILLE,TN,36.146979,-86.871654
270000,2014-07-18,NASHVILLE,TN,36.147443,-86.84464
310000,2014-07-25,NASHVILLE,TN,36.147443,-86.84464
399000,2014-07-30,NASHVILLE,TN,36.15103,-86.840965
335000,2014-07-16,NASHVILLE,TN,36.150003,-86.838466
340000,2014-07-29,NASHVILLE,TN,36.149508,-86.834104
205000,2014-07-28,NASHVILLE,TN,36.147672,-86.83406
6500,2014-07-11,NASHVILLE,TN,36.161492,-86.819341
20000,2014-07-07,NASHVILLE,TN,36.159211,-86.814934
119000,2014-07-17,NASHVILLE,TN,36.162499,-86.804668
25000,2014-07-01,NASHVILLE,TN,36.15411,-86.827753
85000,2014-07-24,NASHVILLE,TN,36.158053,-86.818759
198139,2014-07-09,NASHVILLE,TN,36.150798,-86.827942
205000,2014-07-29,NASHVILLE,TN,36.149098,-86.826555
223000,2014-07-30,NASHVILLE,TN,36.148122,-86.827821
307000,2014-07-25,NASHVILLE,TN,36.142626,-86.874367
304900,2014-07-11,NASHVILLE,TN,36.136105,-86.877084
385000,2014-07-10,NASHVILLE,TN,36.127312,-86.885718
385500,2014-07-25,NASHVILLE,TN,36.13019,-86.886794
107000,2014-07-09,NASHVILLE,TN,36.0653,-86.641617
448000,2014-07-17,NASHVILLE,TN,36.146131,-86.850938
633000,2014-07-11,NASHVILLE,TN,36.146672,-86.839823
190000,2014-07-03,NASHVILLE,TN,36.144493,-86.837012
344500,2014-07-11,NASHVILLE,TN,36.144497,-86.837077
383500,2014-07-23,NASHVILLE,TN,36.144399,-86.839472
385000,2014-07-08,NASHVILLE,TN,36.140636,-86.833421
375000,2014-07-31,NASHVILLE,TN,36.136998,-86.834898
303170,2014-07-03,NASHVILLE,TN,36.134056,-86.860861
705000,2014-07-31,NASHVILLE,TN,36.128266,-86.833945
709000,2014-07-11,NASHVILLE,TN,36.136188,-86.832853
277000,2014-07-14,NASHVILLE,TN,36.142796,-86.830941
479595,2014-07-24,NASHVILLE,TN,36.145592,-86.828257
529500,2014-07-11,NASHVILLE,TN,36.140424,-86.829416
308000,2014-07-31,NASHVILLE,TN,36.136805,-86.831226
231000,2014-07-15,NASHVILLE,TN,36.148358,-86.830771
330000,2014-07-01,NASHVILLE,TN,36.138718,-86.813808
397000,2014-07-11,NASHVILLE,TN,36.137035,-86.81126
985000,2014-07-23,NASHVILLE,TN,36.134815,-86.832238
350000,2014-07-03,NASHVILLE,TN,36.13197,-86.815158
540000,2014-07-14,NASHVILLE,TN,36.132394,-86.810817
1160000,2014-07-11,NASHVILLE,TN,36.134227,-86.798397
906000,2014-07-31,NASHVILLE,TN,36.130488,-86.829051
1300000,2014-07-21,NASHVILLE,TN,36.13017,-86.827471
844000,2014-07-03,NASHVILLE,TN,36.12997,-86.80724
375000,2014-07-11,NASHVILLE,TN,36.127971,-86.800993
985000,2014-07-11,NASHVILLE,TN,36.127869,-86.799928
695150,2014-07-30,NASHVILLE,TN,36.127086,-86.795167
900000,2014-07-07,NASHVILLE,TN,36.126777,-86.791924
290000,2014-07-30,NASHVILLE,TN,36.141607,-86.789664
517000,2014-07-18,NASHVILLE,TN,36.146378,-86.791245
340000,2014-07-30,NASHVILLE,TN,36.13803,-86.79171
45000,2014-07-09,NASHVILLE,TN,36.137779,-86.787136
495000,2014-07-31,NASHVILLE,TN,36.13472,-86.784161
640000,2014-07-09,NASHVILLE,TN,36.133935,-86.782845
